0	0	90
1	0	90
2	0	90
3	0	90
4	0	90
5	0	90
6	0	90
7	0	90
8	0	90
9	0	90
10	0	90
11	0	90
12	0	90
13	0	90
14	0	90
15	0	90
16	0	90
17	0	90
18	0	90
19	0	90
20	0	90
21	0	90
22	0	90
23	0	90
24	0	90
25	0	90
26	0	90
27	0	90
28	0	90
29	0	90
30	0	90
31	0	90
32	0	90
33	0	90
34	0	90
35	0	90
36	0	90
37	0	90
38	0	90
39	0	90
40	0	90
41	0	90
42	0	90
43	0	90
44	0	90
45	0	90
46	0	90
47	0	90
48	0	90
49	0	90
50	0	90
51	0	90
52	0	90
53	0	90
54	0	90
55	0	90
56	0	90
57	0	90
58	0	90
59	0	90
60	0	90
61	0	90
62	0	90
63	0	90
64	0	90
65	0	90
66	0	90
67	0	90
68	0	90
69	0	90
70	0	90
71	0	90
72	0	90
73	0	90
74	0	90
75	0	90
76	0	90
77	0	90
78	0	90
79	0	90
80	0	90
81	0	90
82	0	90
83	0	90
84	0	90
85	0	90
86	0	90
87	0	90
88	0	90
89	0	90
90	0	90
91	0	90
92	0	90
93	0	90
94	0	90
95	0	90
96	0	90
97	0	90
98	0	90
99	0	90
100	0	90
101	0	90
102	0	90
103	0	90
104	0	90
105	0	90
106	0	90
107	0	90
108	0	90
109	0	90
110	0	90
111	0	90
112	0	90
113	0	90
114	0	90
115	0	90
116	0	90
117	0	90
118	0	90
119	0	90
120	0	90
121	0	90
122	0	90
123	0	90
124	0	90
125	0	90
126	0	90
127	0	90
0	1	90
1	1	10
2	1	10
3	1	10
4	1	10
5	1	10
6	1	10
7	1	10
8	1	10
9	1	10
10	1	10
11	1	10
12	1	10
13	1	10
14	1	10
15	1	10
16	1	10
17	1	10
18	1	10
19	1	10
20	1	10
21	1	10
22	1	10
23	1	10
24	1	10
25	1	10
26	1	10
27	1	10
28	1	10
29	1	10
30	1	10
31	1	10
32	1	10
33	1	10
34	1	10
35	1	10
36	1	10
37	1	10
38	1	10
39	1	10
40	1	10
41	1	10
42	1	10
43	1	10
44	1	10
45	1	10
46	1	10
47	1	10
48	1	10
49	1	10
50	1	10
51	1	10
52	1	10
53	1	10
54	1	10
55	1	10
56	1	10
57	1	10
58	1	10
59	1	10
60	1	10
61	1	10
62	1	10
63	1	10
64	1	10
65	1	10
66	1	10
67	1	10
68	1	10
69	1	10
70	1	10
71	1	10
72	1	10
73	1	10
74	1	10
75	1	10
76	1	10
77	1	10
78	1	10
79	1	10
80	1	10
81	1	10
82	1	10
83	1	10
84	1	10
85	1	10
86	1	10
87	1	10
88	1	10
89	1	10
90	1	10
91	1	10
92	1	10
93	1	10
94	1	10
95	1	10
96	1	10
97	1	10
98	1	10
99	1	10
100	1	10
101	1	10
102	1	10
103	1	10
104	1	10
105	1	10
106	1	10
107	1	10
108	1	10
109	1	10
110	1	10
111	1	10
112	1	10
113	1	10
114	1	10
115	1	10
116	1	10
117	1	10
118	1	10
119	1	10
120	1	10
121	1	10
122	1	10
123	1	10
124	1	10
125	1	10
126	1	10
127	1	90
0	2	90
1	2	10
2	2	10
3	2	10
4	2	10
5	2	10
6	2	10
7	2	10
8	2	10
9	2	10
10	2	10
11	2	10
12	2	10
13	2	10
14	2	10
15	2	10
16	2	10
17	2	10
18	2	10
19	2	10
20	2	10
21	2	10
22	2	10
23	2	10
24	2	10
25	2	10
26	2	10
27	2	10
28	2	10
29	2	10
30	2	10
31	2	10
32	2	10
33	2	10
34	2	10
35	2	10
36	2	10
37	2	10
38	2	10
39	2	10
40	2	10
41	2	10
42	2	10
43	2	10
44	2	10
45	2	10
46	2	10
47	2	10
48	2	10
49	2	10
50	2	10
51	2	10
52	2	10
53	2	10
54	2	10
55	2	10
56	2	10
57	2	10
58	2	10
59	2	10
60	2	10
61	2	10
62	2	10
63	2	10
64	2	10
65	2	10
66	2	10
67	2	10
68	2	10
69	2	10
70	2	10
71	2	10
72	2	10
73	2	10
74	2	10
75	2	10
76	2	10
77	2	10
78	2	10
79	2	10
80	2	10
81	2	10
82	2	10
83	2	10
84	2	10
85	2	10
86	2	10
87	2	10
88	2	10
89	2	10
90	2	10
91	2	10
92	2	10
93	2	10
94	2	10
95	2	10
96	2	10
97	2	10
98	2	10
99	2	10
100	2	10
101	2	10
102	2	10
103	2	10
104	2	10
105	2	10
106	2	10
107	2	10
108	2	10
109	2	10
110	2	10
111	2	10
112	2	10
113	2	10
114	2	10
115	2	10
116	2	10
117	2	10
118	2	10
119	2	10
120	2	10
121	2	10
122	2	10
123	2	10
124	2	10
125	2	10
126	2	10
127	2	90
0	3	90
1	3	10
2	3	10
3	3	10
4	3	10
5	3	10
6	3	10
7	3	10
8	3	10
9	3	10
10	3	10
11	3	10
12	3	10
13	3	10
14	3	10
15	3	10
16	3	10
17	3	10
18	3	10
19	3	10
20	3	10
21	3	10
22	3	10
23	3	10
24	3	10
25	3	10
26	3	10
27	3	10
28	3	10
29	3	10
30	3	10
31	3	10
32	3	10
33	3	10
34	3	10
35	3	10
36	3	10
37	3	10
38	3	10
39	3	10
40	3	10
41	3	10
42	3	10
43	3	10
44	3	10
45	3	10
46	3	10
47	3	10
48	3	10
49	3	10
50	3	10
51	3	10
52	3	10
53	3	10
54	3	10
55	3	10
56	3	10
57	3	10
58	3	10
59	3	10
60	3	10
61	3	10
62	3	10
63	3	10
64	3	10
65	3	10
66	3	10
67	3	10
68	3	10
69	3	10
70	3	10
71	3	10
72	3	10
73	3	10
74	3	10
75	3	10
76	3	10
77	3	10
78	3	10
79	3	10
80	3	10
81	3	10
82	3	10
83	3	10
84	3	10
85	3	10
86	3	10
87	3	10
88	3	10
89	3	10
90	3	10
91	3	10
92	3	10
93	3	10
94	3	10
95	3	10
96	3	10
97	3	10
98	3	10
99	3	10
100	3	10
101	3	10
102	3	10
103	3	10
104	3	10
105	3	10
106	3	10
107	3	10
108	3	10
109	3	10
110	3	10
111	3	10
112	3	10
113	3	10
114	3	10
115	3	10
116	3	10
117	3	10
118	3	10
119	3	10
120	3	10
121	3	10
122	3	10
123	3	10
124	3	10
125	3	10
126	3	10
127	3	90
0	4	90
1	4	10
2	4	10
3	4	10
4	4	10
5	4	10
6	4	10
